## Wed Dec 27 18:30:13 2023
## emapper-2.1.12
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_3f_9cm8m --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_3f_9cm8m --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_3f_9cm8m/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
931	4932.YLR455W	3.77e-216	597.0	28PQE@1|root,2QWCQ@2759|Eukaryota,39SZS@33154|Opisthokonta,3NVZU@4751|Fungi,3QSND@4890|Ascomycota,3RTMP@4891|Saccharomycetes,3RZ80@4893|Saccharomycetaceae	4751|Fungi	K	Saccharomyces cerevisiae YLR455w	-	GO:0000123,GO:0003674,GO:0003682,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005737,GO:0005829,GO:0006355,GO:0006357,GO:0008150,GO:0009889,GO:0009891,GO:0009893,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0019219,GO:0019222,GO:0031248,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031974,GO:0031981,GO:0032784,GO:0032786,GO:0032968,GO:0032991,GO:0033100,GO:0034243,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0044422,GO:0044424,GO:0044428,GO:0044444,GO:0044446,GO:0044451,GO:0044464,GO:0045893,GO:0045935,GO:0045944,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0060255,GO:0065007,GO:0070013,GO:0070775,GO:0080090,GO:1902493,GO:1902494,GO:1902680,GO:1903506,GO:1903508,GO:1990234,GO:1990468,GO:2000112,GO:2001141	-	-	-	-	-	-	-	-	-	-	Med26,PWWP
932	3702.AT3G54770.1	5.43e-183	509.0	KOG0149@1|root,KOG0149@2759|Eukaryota,37PWU@33090|Viridiplantae,3GDXT@35493|Streptophyta,3HTMX@3699|Brassicales	35493|Streptophyta	A	RNA recognition motif	-	GO:0001101,GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006950,GO:0006970,GO:0008150,GO:0009414,GO:0009415,GO:0009628,GO:0009651,GO:0009719,GO:0009725,GO:0009737,GO:0010029,GO:0010033,GO:0010035,GO:0033993,GO:0042221,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044464,GO:0048580,GO:0050789,GO:0050793,GO:0050896,GO:0051239,GO:0065007,GO:0097159,GO:0097305,GO:1900140,GO:1901363,GO:1901700,GO:2000026	-	-	-	-	-	-	-	-	-	-	RRM_1
933	10090.ENSMUSP00000026888	0.0	1379.0	COG5034@1|root,KOG2389@1|root,KOG1973@2759|Eukaryota,KOG2389@2759|Eukaryota,39R25@33154|Opisthokonta,3BJ28@33208|Metazoa,3CYWY@33213|Bilateria,4800I@7711|Chordata,48YK9@7742|Vertebrata,3JBYT@40674|Mammalia,35BSC@314146|Euarchontoglires,4Q4DD@9989|Rodentia	33208|Metazoa	K	Transcription initiation factor TFIID subunit 3	TAF3	GO:0000122,GO:0000428,GO:0002039,GO:0003674,GO:0003682,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005635,GO:0005654,GO:0005667,GO:0005669,GO:0006139,GO:0006351,GO:0006352,GO:0006355,GO:0006357,GO:0006366,GO:0006367,GO:0006725,GO:0006807,GO:0008104,GO:0008134,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009889,GO:0009890,GO:0009891,GO:0009892,GO:0009893,GO:0009966,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010557,GO:0010558,GO:0010604,GO:0010605,GO:0010628,GO:0010629,GO:0010646,GO:0012505,GO:0016020,GO:0016070,GO:0016591,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0019904,GO:0023051,GO:0030880,GO:0031090,GO:0031208,GO:0031323,GO:0031324,GO:0031325,GO:0031326,GO:0031327,GO:0031328,GO:0031965,GO:0031967,GO:0031974,GO:0031975,GO:0031981,GO:0032507,GO:0032774,GO:0032991,GO:0033036,GO:0033365,GO:0034504,GO:0034613,GO:0034641,GO:0034645,GO:0034654,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043433,GO:0044092,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044451,GO:0044464,GO:0044798,GO:0045185,GO:0045892,GO:0045893,GO:0045934,GO:0045935,GO:0045944,GO:0046483,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048583,GO:0050789,GO:0050794,GO:0051090,GO:0051171,GO:0051172,GO:0051173,GO:0051179,GO:0051235,GO:0051252,GO:0051253,GO:0051254,GO:0051457,GO:0051641,GO:0051651,GO:0055029,GO:0060255,GO:0061695,GO:0065007,GO:0065008,GO:0065009,GO:0070013,GO:0070727,GO:0071704,GO:0072595,GO:0080090,GO:0090304,GO:0090575,GO:0097659,GO:1901360,GO:1901362,GO:1901576,GO:1901796,GO:1902494,GO:1902531,GO:1902679,GO:1902680,GO:1903506,GO:1903507,GO:1903508,GO:1990234,GO:2000112,GO:2000113,GO:2001141	-	ko:K13154,ko:K14650	ko03022,ko05168,map03022,map05168	-	-	-	ko00000,ko00001,ko03021,ko03041	-	-	-	Bromo_TP,PHD
934	3702.AT1G65620.1	5.77e-145	408.0	28KBI@1|root,2QV43@2759|Eukaryota,37QBP@33090|Viridiplantae,3G7MI@35493|Streptophyta,3HSG1@3699|Brassicales	35493|Streptophyta	S	lob domain-containing protein	-	GO:0000003,GO:0003002,GO:0003006,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0007275,GO:0007389,GO:0008150,GO:0009791,GO:0009798,GO:0009799,GO:0009908,GO:0009943,GO:0009944,GO:0009954,GO:0009955,GO:0022414,GO:0031974,GO:0031981,GO:0032501,GO:0032502,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0048367,GO:0048437,GO:0048438,GO:0048441,GO:0048465,GO:0048608,GO:0048731,GO:0048827,GO:0048856,GO:0061458,GO:0065001,GO:0070013,GO:0090567,GO:0099402	-	-	-	-	-	-	-	-	-	-	LOB
935	28985.XP_454093.1	2.03e-207	577.0	KOG3902@1|root,KOG3902@2759|Eukaryota,38PQP@33154|Opisthokonta,3NXIN@4751|Fungi,3QJPY@4890|Ascomycota,3RRD7@4891|Saccharomycetes,3RZS1@4893|Saccharomycetaceae	4751|Fungi	K	to Saccharomyces cerevisiae SPT3 (YDR392W)	SPT3	GO:0000123,GO:0000124,GO:0000228,GO:0000785,GO:0000790,GO:0001403,GO:0003674,GO:0003676,GO:0003677,GO:0003712,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005694,GO:0005737,GO:0005829,GO:0006139,GO:0006325,GO:0006338,GO:0006351,GO:0006355,GO:0006357,GO:0006366,GO:0006464,GO:0006473,GO:0006475,GO:0006725,GO:0006807,GO:0006996,GO:0007124,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009889,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0016043,GO:0016049,GO:0016070,GO:0016569,GO:0016570,GO:0016573,GO:0018130,GO:0018193,GO:0018205,GO:0018393,GO:0018394,GO:0019219,GO:0019222,GO:0019438,GO:0019538,GO:0030447,GO:0031248,GO:0031323,GO:0031326,GO:0031974,GO:0031981,GO:0032774,GO:0032991,GO:0034641,GO:0034645,GO:0034654,GO:0036211,GO:0036267,GO:0040007,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043412,GO:0043543,GO:0044182,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044444,GO:0044446,GO:0044451,GO:0044454,GO:0044464,GO:0046483,GO:0046695,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0051276,GO:0060255,GO:0065007,GO:0070013,GO:0070461,GO:0070783,GO:0071704,GO:0071840,GO:0080090,GO:0090304,GO:0097159,GO:0097659,GO:0140110,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901576,GO:1902493,GO:1902494,GO:1903506,GO:1905368,GO:1990234,GO:2000112,GO:2001141	-	ko:K11313,ko:K19476	ko04144,ko05202,map04144,map05202	-	-	-	ko00000,ko00001,ko03021,ko03036	-	-	-	TFIID-18kDa
936	9598.ENSPTRP00000021301	0.0	1853.0	2CMF4@1|root,2QQ6P@2759|Eukaryota,392AM@33154|Opisthokonta,3BDRU@33208|Metazoa,3CX81@33213|Bilateria,48A7D@7711|Chordata,48ZAH@7742|Vertebrata,3J86C@40674|Mammalia,35948@314146|Euarchontoglires,4MEXZ@9443|Primates,4MYXZ@9604|Hominidae	33208|Metazoa	K	Histone deacetylase complex subunit SAP130 C-terminus	SAP130	GO:0000118,GO:0000122,GO:0000228,GO:0000785,GO:0000790,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005694,GO:0006355,GO:0006357,GO:0008150,GO:0009889,GO:0009890,GO:0009892,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0016604,GO:0016607,GO:0019219,GO:0019222,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0031974,GO:0031981,GO:0032991,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044446,GO:0044451,GO:0044454,GO:0044464,GO:0045892,GO:0045934,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0060255,GO:0065007,GO:0070013,GO:0070822,GO:0080090,GO:1902494,GO:1902679,GO:1903506,GO:1903507,GO:2000112,GO:2000113,GO:2001141	-	ko:K19192	-	-	-	-	ko00000,ko03036	-	-	-	SAP130_C
937	3702.AT5G64220.2	0.0	1989.0	KOG0520@1|root,KOG0520@2759|Eukaryota,37PJU@33090|Viridiplantae,3GFJ6@35493|Streptophyta,3HZHP@3699|Brassicales	35493|Streptophyta	S	Calmodulin-binding transcription activator	-	GO:0000981,GO:0000982,GO:0001077,GO:0001101,GO:0001228,GO:0003674,GO:0003676,GO:0003677,GO:0003700,GO:0005488,GO:0005515,GO:0005516,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006139,GO:0006351,GO:0006355,GO:0006357,GO:0006366,GO:0006725,GO:0006807,GO:0006950,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009266,GO:0009409,GO:0009414,GO:0009415,GO:0009628,GO:0009719,GO:0009725,GO:0009733,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0010033,GO:0010035,GO:0010038,GO:0010044,GO:0010467,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0016070,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0032774,GO:0034641,GO:0034645,GO:0034654,GO:0042221,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043565,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044424,GO:0044464,GO:0045893,GO:0045935,GO:0045944,GO:0046483,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0050826,GO:0050896,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0051716,GO:0060255,GO:0065007,GO:0070887,GO:0071241,GO:0071248,GO:0071275,GO:0071704,GO:0080090,GO:0090304,GO:0097159,GO:0097659,GO:0140110,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1901700,GO:1902680,GO:1903506,GO:1903508,GO:2000112,GO:2001141	-	ko:K21596	-	-	-	-	ko00000,ko03000	-	-	-	Ank_2,CG-1,IQ,TIG
938	4932.YML011C	1.98e-123	352.0	2CDQB@1|root,2RZDT@2759|Eukaryota,3A36X@33154|Opisthokonta,3P37F@4751|Fungi,3QVMP@4890|Ascomycota,3RUGC@4891|Saccharomycetes,3S1DI@4893|Saccharomycetaceae	4751|Fungi	S	to Saccharomyces cerevisiae RAD33 (YML011C)	-	GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006139,GO:0006259,GO:0006281,GO:0006289,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0009987,GO:0033554,GO:0034641,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044464,GO:0046483,GO:0050896,GO:0051716,GO:0071704,GO:0090304,GO:1901360	-	-	-	-	-	-	-	-	-	-	Rad33
939	4932.YOL135C	2.2e-149	421.0	KOG0570@1|root,KOG0570@2759|Eukaryota,38GTI@33154|Opisthokonta,3P2IT@4751|Fungi,3QW1J@4890|Ascomycota,3RUCS@4891|Saccharomycetes,3S0ZT@4893|Saccharomycetaceae	4751|Fungi	K	Component of the Mediator complex, a coactivator involved in the regulated transcription of nearly all RNA polymerase II-dependent genes. Mediator functions as a bridge to convey information from gene-specific regulatory proteins to the basal RNA polymerase II transcription machinery	MED7	GO:0000122,GO:0000228,GO:0000428,GO:0000785,GO:0000790,GO:0000791,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005667,GO:0005694,GO:0005719,GO:0006355,GO:0006357,GO:0008150,GO:0009889,GO:0009890,GO:0009891,GO:0009892,GO:0009893,GO:0010468,GO:0010556,GO:0010557,GO:0010558,GO:0010604,GO:0010605,GO:0010628,GO:0010629,GO:0016591,GO:0016592,GO:0019219,GO:0019222,GO:0030880,GO:0031323,GO:0031324,GO:0031325,GO:0031326,GO:0031327,GO:0031328,GO:0031974,GO:0031981,GO:0032991,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044446,GO:0044451,GO:0044454,GO:0044464,GO:0044798,GO:0045892,GO:0045893,GO:0045934,GO:0045935,GO:0045944,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051173,GO:0051252,GO:0051253,GO:0051254,GO:0055029,GO:0060255,GO:0061695,GO:0065007,GO:0070013,GO:0070847,GO:0080090,GO:0090575,GO:1902494,GO:1902679,GO:1902680,GO:1903506,GO:1903507,GO:1903508,GO:1990234,GO:2000112,GO:2000113,GO:2001141	-	ko:K15148	-	-	-	-	ko00000,ko03021	-	-	-	Med7
940	3702.AT4G03090.1	0.0	1756.0	28ISN@1|root,2QR3W@2759|Eukaryota,37S2X@33090|Viridiplantae,3G94A@35493|Streptophyta,3HPQP@3699|Brassicales	35493|Streptophyta	K	Homeodomain	-	GO:0003674,GO:0003676,GO:0003677,GO:0003697,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005730,GO:0006355,GO:0008150,GO:0009889,GO:0009890,GO:0009892,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0019219,GO:0019222,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0031974,GO:0031981,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0045892,GO:0045934,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0060194,GO:0060195,GO:0060255,GO:0065007,GO:0070013,GO:0080090,GO:0097159,GO:1901363,GO:1902679,GO:1903506,GO:1903507,GO:2000112,GO:2000113,GO:2001141	-	-	-	-	-	-	-	-	-	-	-
941	4932.YPR057W	4.4e-245	673.0	2AYAV@1|root,2S02X@2759|Eukaryota,3A1C8@33154|Opisthokonta,3P3E3@4751|Fungi,3QV55@4890|Ascomycota,3RUKQ@4891|Saccharomycetes,3S1DU@4893|Saccharomycetaceae	4751|Fungi	A	to Saccharomyces cerevisiae BRR1 (YPR057W)	BRR1	GO:0000245,GO:0000375,GO:0000377,GO:0000398,GO:0003674,GO:0003676,GO:0003723,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006139,GO:0006396,GO:0006397,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008380,GO:0009987,GO:0010467,GO:0016043,GO:0016070,GO:0016071,GO:0022607,GO:0022613,GO:0022618,GO:0030532,GO:0032991,GO:0034622,GO:0034641,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0046483,GO:0065003,GO:0071704,GO:0071826,GO:0071840,GO:0090304,GO:0097159,GO:0120114,GO:1901360,GO:1901363,GO:1990904	-	ko:K13130	ko03013,map03013	M00426	-	-	ko00000,ko00001,ko00002,ko03041	-	-	-	SIP1
942	9606.ENSP00000300258	1.34e-151	426.0	2D9ED@1|root,2TE43@2759|Eukaryota,399NE@33154|Opisthokonta,3CDT7@33208|Metazoa,3DV55@33213|Bilateria,48NFY@7711|Chordata,49JH2@7742|Vertebrata,3JM2T@40674|Mammalia,35V3R@314146|Euarchontoglires,4MPV1@9443|Primates,4MUZ3@9604|Hominidae	33208|Metazoa	K	t-complex 10-like	TCP10L	GO:0000122,GO:0003674,GO:0003712,GO:0003714,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006355,GO:0006357,GO:0008134,GO:0008150,GO:0009889,GO:0009890,GO:0009892,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0019219,GO:0019222,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0042802,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043621,GO:0044424,GO:0044464,GO:0045892,GO:0045934,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0060255,GO:0065007,GO:0070491,GO:0080090,GO:0140110,GO:1902679,GO:1903506,GO:1903507,GO:2000112,GO:2000113,GO:2001141	-	-	-	-	-	-	-	-	-	-	-
943	9606.ENSP00000334836	0.0	2042.0	KOG1989@1|root,KOG1989@2759|Eukaryota,38GVM@33154|Opisthokonta,3BD8F@33208|Metazoa,3CZ8T@33213|Bilateria,47Z4K@7711|Chordata,492DZ@7742|Vertebrata,3JBDT@40674|Mammalia,35JYP@314146|Euarchontoglires,4M6QE@9443|Primates,4N1IK@9604|Hominidae	33208|Metazoa	T	BMP-2-inducible protein kinase C-terminus	BMP2K	GO:0000902,GO:0000904,GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0005102,GO:0005112,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005737,GO:0005829,GO:0005886,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0007275,GO:0007399,GO:0008150,GO:0008152,GO:0008356,GO:0008593,GO:0009653,GO:0009966,GO:0009967,GO:0009987,GO:0010646,GO:0010647,GO:0016020,GO:0016043,GO:0016301,GO:0016310,GO:0016358,GO:0016604,GO:0016607,GO:0016740,GO:0016772,GO:0016773,GO:0019208,GO:0019538,GO:0019897,GO:0019898,GO:0019904,GO:0022008,GO:0023051,GO:0023056,GO:0030030,GO:0030100,GO:0030135,GO:0030136,GO:0030154,GO:0030182,GO:0030234,GO:0030278,GO:0030424,GO:0030425,GO:0030500,GO:0031175,GO:0031252,GO:0031410,GO:0031647,GO:0031974,GO:0031981,GO:0031982,GO:0032501,GO:0032502,GO:0032879,GO:0032880,GO:0032989,GO:0032990,GO:0033267,GO:0035612,GO:0036211,GO:0036477,GO:0042995,GO:0043005,GO:0043025,GO:0043170,GO:0043195,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043412,GO:0043679,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044297,GO:0044306,GO:0044422,GO:0044424,GO:0044425,GO:0044428,GO:0044444,GO:0044446,GO:0044451,GO:0044456,GO:0044459,GO:0044463,GO:0044464,GO:0044877,GO:0045202,GO:0045747,GO:0046777,GO:0048259,GO:0048468,GO:0048518,GO:0048522,GO:0048583,GO:0048584,GO:0048666,GO:0048667,GO:0048699,GO:0048731,GO:0048812,GO:0048813,GO:0048856,GO:0048858,GO:0048869,GO:0050789,GO:0050790,GO:0050793,GO:0050794,GO:0050821,GO:0051049,GO:0051128,GO:0051239,GO:0051301,GO:0051425,GO:0060627,GO:0061024,GO:0065007,GO:0065008,GO:0065009,GO:0070013,GO:0070167,GO:0071704,GO:0071840,GO:0071944,GO:0097447,GO:0097458,GO:0097708,GO:0098772,GO:0098793,GO:0120025,GO:0120036,GO:0120038,GO:0120039,GO:0140096,GO:0150034,GO:1901564,GO:2000026,GO:2000369	2.7.11.1	ko:K08853,ko:K08854	ko05202,map05202	-	-	-	ko00000,ko00001,ko01000,ko01001,ko04131	-	-	-	BMP2K_C,Pkinase
944	4932.YER018C	6.54e-107	313.0	KOG4657@1|root,KOG4657@2759|Eukaryota,38CNV@33154|Opisthokonta,3NX18@4751|Fungi,3QZQF@4890|Ascomycota,3RV2G@4891|Saccharomycetes,3S1RZ@4893|Saccharomycetaceae	4751|Fungi	S	to Saccharomyces cerevisiae SPC25 (YER018C)	SPC25	GO:0000003,GO:0000070,GO:0000226,GO:0000228,GO:0000278,GO:0000280,GO:0000775,GO:0000776,GO:0000777,GO:0000778,GO:0000779,GO:0000780,GO:0000793,GO:0000794,GO:0000819,GO:0003674,GO:0005198,GO:0005200,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005694,GO:0006996,GO:0007010,GO:0007017,GO:0007020,GO:0007049,GO:0007059,GO:0007127,GO:0008150,GO:0008608,GO:0009987,GO:0016043,GO:0022402,GO:0022414,GO:0022607,GO:0031109,GO:0031262,GO:0031617,GO:0031974,GO:0031981,GO:0032991,GO:0034622,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043933,GO:0044085,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044446,GO:0044454,GO:0044464,GO:0045132,GO:0045143,GO:0046785,GO:0048285,GO:0051258,GO:0051276,GO:0051316,GO:0051321,GO:0051455,GO:0061982,GO:0065003,GO:0070013,GO:0071840,GO:0097435,GO:0098687,GO:0098813,GO:0140013,GO:0140014,GO:1903046,GO:1903047	-	ko:K11558	-	-	-	-	ko00000,ko03036	-	-	-	Spindle_Spc25
945	4932.YLR115W	0.0	1644.0	COG1236@1|root,KOG1135@2759|Eukaryota,38G4J@33154|Opisthokonta,3NXAZ@4751|Fungi,3QP1A@4890|Ascomycota,3RRJC@4891|Saccharomycetes,3RYF4@4893|Saccharomycetaceae	4751|Fungi	A	to Saccharomyces cerevisiae CFT2 (YLR115W)	-	GO:0003674,GO:0003676,GO:0003723,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005847,GO:0005849,GO:0006139,GO:0006378,GO:0006379,GO:0006396,GO:0006397,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0010467,GO:0016070,GO:0016071,GO:0031123,GO:0031124,GO:0031974,GO:0031981,GO:0032991,GO:0034641,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043631,GO:0044237,GO:0044238,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044451,GO:0044464,GO:0046483,GO:0070013,GO:0071704,GO:0090304,GO:0090305,GO:0090501,GO:0097159,GO:0098787,GO:0098789,GO:1901360,GO:1901363	-	ko:K14402	ko03015,map03015	-	-	-	ko00000,ko00001,ko03019	-	-	-	Beta-Casp,CPSF100_C,Lactamase_B_6,RMMBL
946	9606.ENSP00000357226	1.5e-110	317.0	2BXAJ@1|root,2TF2T@2759|Eukaryota,39AP1@33154|Opisthokonta,3CERG@33208|Metazoa,3DCU9@33213|Bilateria,48H4X@7711|Chordata,49E15@7742|Vertebrata,3JIDX@40674|Mammalia,35RAU@314146|Euarchontoglires,4MNKN@9443|Primates,4N7HP@9604|Hominidae	33208|Metazoa	K	Chromosome 1 open reading frame 61	C1orf61	GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006355,GO:0006357,GO:0008150,GO:0009889,GO:0009891,GO:0009893,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0019219,GO:0019222,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044464,GO:0045893,GO:0045935,GO:0045944,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0060255,GO:0065007,GO:0080090,GO:1902680,GO:1903506,GO:1903508,GO:2000112,GO:2001141	-	-	-	-	-	-	-	-	-	-	-
