## Wed Dec 27 18:28:19 2023
## emapper-2.1.12
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_rcy1ow6n --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_rcy1ow6n --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_rcy1ow6n/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
cor_77	10116.ENSRNOP00000047944	0.0	3771.0	KOG2301@1|root,KOG2301@2759|Eukaryota,39RTR@33154|Opisthokonta,3BNVD@33208|Metazoa,3D5PA@33213|Bilateria,4865I@7711|Chordata,49KZ6@7742|Vertebrata,3JBDW@40674|Mammalia,35EWV@314146|Euarchontoglires,4Q284@9989|Rodentia	33208|Metazoa	P	bundle of His cell to Purkinje myocyte signaling	SCN10A	GO:0001508,GO:0001518,GO:0002027,GO:0003008,GO:0003254,GO:0003674,GO:0005215,GO:0005216,GO:0005248,GO:0005261,GO:0005272,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006812,GO:0006814,GO:0006937,GO:0006942,GO:0007154,GO:0007267,GO:0007275,GO:0007600,GO:0008016,GO:0008150,GO:0008324,GO:0009653,GO:0009887,GO:0009987,GO:0015075,GO:0015077,GO:0015081,GO:0015267,GO:0015318,GO:0015672,GO:0016020,GO:0016021,GO:0019226,GO:0019228,GO:0019233,GO:0022803,GO:0022838,GO:0022857,GO:0022890,GO:0023052,GO:0030001,GO:0030117,GO:0030118,GO:0030424,GO:0031224,GO:0031226,GO:0032501,GO:0032502,GO:0032879,GO:0032991,GO:0034220,GO:0034702,GO:0034703,GO:0034706,GO:0034762,GO:0034765,GO:0035637,GO:0035725,GO:0042391,GO:0042475,GO:0042476,GO:0042592,GO:0042995,GO:0043005,GO:0043269,GO:0044057,GO:0044299,GO:0044325,GO:0044424,GO:0044425,GO:0044444,GO:0044459,GO:0044464,GO:0046873,GO:0048475,GO:0048513,GO:0048731,GO:0048856,GO:0048878,GO:0050789,GO:0050794,GO:0050801,GO:0050877,GO:0051049,GO:0051179,GO:0051234,GO:0051239,GO:0051899,GO:0055085,GO:0055117,GO:0060371,GO:0061337,GO:0065007,GO:0065008,GO:0071439,GO:0071944,GO:0086001,GO:0086010,GO:0086016,GO:0086019,GO:0086027,GO:0086028,GO:0086043,GO:0086065,GO:0086067,GO:0086069,GO:0090257,GO:0097458,GO:0098655,GO:0098660,GO:0098662,GO:0098796,GO:0098797,GO:0120025,GO:1902495,GO:1903522,GO:1990351	-	ko:K04842	-	-	-	-	ko00000,ko04040	1.A.1.10.6	-	-	Ion_trans,Na_trans_assoc
cor_78	7227.FBpp0110308	0.0	1994.0	COG2202@1|root,KOG0501@2759|Eukaryota,38HAJ@33154|Opisthokonta,3BB5P@33208|Metazoa,3CRBS@33213|Bilateria,41UC3@6656|Arthropoda,3SJH6@50557|Insecta,44YZB@7147|Diptera,45X85@7214|Drosophilidae	33208|Metazoa	P	activity. It is involved in the biological process described with	KCNH5	GO:0000003,GO:0000768,GO:0001964,GO:0003008,GO:0003012,GO:0003674,GO:0005215,GO:0005216,GO:0005244,GO:0005249,GO:0005251,GO:0005261,GO:0005267,GO:0005488,GO:0005515,GO:0005516,GO:0005543,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005635,GO:0005637,GO:0005737,GO:0005768,GO:0005769,GO:0005886,GO:0005887,GO:0005902,GO:0006810,GO:0006811,GO:0006812,GO:0006813,GO:0006936,GO:0006949,GO:0007154,GO:0007165,GO:0007275,GO:0007346,GO:0007399,GO:0007520,GO:0007600,GO:0007606,GO:0007608,GO:0007610,GO:0007611,GO:0007612,GO:0007617,GO:0007618,GO:0007619,GO:0007635,GO:0008016,GO:0008076,GO:0008150,GO:0008289,GO:0008324,GO:0009605,GO:0009653,GO:0009986,GO:0009987,GO:0010008,GO:0010033,GO:0010035,GO:0010038,GO:0010389,GO:0010564,GO:0012505,GO:0014902,GO:0015075,GO:0015077,GO:0015079,GO:0015267,GO:0015318,GO:0015672,GO:0016020,GO:0016021,GO:0016043,GO:0016049,GO:0018991,GO:0019098,GO:0019866,GO:0019899,GO:0019900,GO:0019901,GO:0019953,GO:0022008,GO:0022414,GO:0022607,GO:0022803,GO:0022832,GO:0022836,GO:0022838,GO:0022839,GO:0022843,GO:0022857,GO:0022890,GO:0023052,GO:0030001,GO:0030154,GO:0030424,GO:0030425,GO:0030534,GO:0030673,GO:0031090,GO:0031224,GO:0031226,GO:0031252,GO:0031253,GO:0031256,GO:0031410,GO:0031528,GO:0031901,GO:0031965,GO:0031967,GO:0031975,GO:0031982,GO:0032501,GO:0032502,GO:0032504,GO:0032589,GO:0032991,GO:0033267,GO:0034220,GO:0034702,GO:0034703,GO:0034705,GO:0035091,GO:0035556,GO:0036477,GO:0040007,GO:0042063,GO:0042065,GO:0042066,GO:0042127,GO:0042221,GO:0042391,GO:0042692,GO:0042734,GO:0042802,GO:0042995,GO:0043005,GO:0043025,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043933,GO:0044057,GO:0044085,GO:0044297,GO:0044304,GO:0044325,GO:0044422,GO:0044424,GO:0044425,GO:0044428,GO:0044433,GO:0044440,GO:0044444,GO:0044446,GO:0044456,GO:0044459,GO:0044463,GO:0044464,GO:0044703,GO:0045202,GO:0045472,GO:0046873,GO:0046982,GO:0046983,GO:0048015,GO:0048017,GO:0048150,GO:0048468,GO:0048471,GO:0048588,GO:0048589,GO:0048609,GO:0048646,GO:0048731,GO:0048856,GO:0048869,GO:0050789,GO:0050794,GO:0050877,GO:0050890,GO:0050896,GO:0050905,GO:0051146,GO:0051179,GO:0051234,GO:0051239,GO:0051259,GO:0051592,GO:0051704,GO:0051716,GO:0051726,GO:0055085,GO:0061061,GO:0065003,GO:0065007,GO:0065008,GO:0070887,GO:0071241,GO:0071248,GO:0071277,GO:0071804,GO:0071805,GO:0071840,GO:0071889,GO:0071944,GO:0097060,GO:0097447,GO:0097458,GO:0097708,GO:0098588,GO:0098590,GO:0098655,GO:0098660,GO:0098662,GO:0098793,GO:0098796,GO:0098797,GO:0098805,GO:0098858,GO:0120025,GO:0120038,GO:1901700,GO:1901981,GO:1901987,GO:1901990,GO:1902495,GO:1902749,GO:1902936,GO:1903522,GO:1990351	-	ko:K04904,ko:K04908	-	-	-	-	ko00000,ko04040	1.A.1.20.4,1.A.1.20.6,1.I.1.1.3	-	-	Ion_trans,PAS_9,cNMP_binding
cor_79	4932.YMR134W	9.05e-170	474.0	28J09@1|root,2QRC6@2759|Eukaryota,39VG2@33154|Opisthokonta,3NWHX@4751|Fungi,3QNP7@4890|Ascomycota,3RSPQ@4891|Saccharomycetes,3S0SI@4893|Saccharomycetaceae	4751|Fungi	S	Saccharomyces cerevisiae YMR134W	-	GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005635,GO:0005737,GO:0005783,GO:0006066,GO:0006629,GO:0006694,GO:0006696,GO:0006873,GO:0006875,GO:0006879,GO:0006996,GO:0007005,GO:0008150,GO:0008152,GO:0008202,GO:0008204,GO:0008610,GO:0009058,GO:0009987,GO:0012505,GO:0016043,GO:0016125,GO:0016126,GO:0016128,GO:0016129,GO:0019725,GO:0030003,GO:0031967,GO:0031975,GO:0042592,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044107,GO:0044108,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044281,GO:0044283,GO:0044422,GO:0044424,GO:0044428,GO:0044444,GO:0044446,GO:0044464,GO:0046165,GO:0046916,GO:0048878,GO:0050801,GO:0055065,GO:0055072,GO:0055076,GO:0055080,GO:0055082,GO:0065007,GO:0065008,GO:0071704,GO:0071840,GO:0097384,GO:0098771,GO:1901360,GO:1901362,GO:1901576,GO:1901615,GO:1901617,GO:1902652,GO:1902653	-	-	-	-	-	-	-	-	-	-	-
cor_80	155864.EDL933_1694	7.84e-266	730.0	COG4591@1|root,COG4591@2|Bacteria,1MVV7@1224|Proteobacteria,1RMP9@1236|Gammaproteobacteria,3XMQJ@561|Escherichia	1236|Gammaproteobacteria	M	Part of an ATP-dependent transport system LolCDE responsible for the release of lipoproteins targeted to the outer membrane from the inner membrane. Such a release is dependent of the sorting-signal (absence of an Asp at position 2 of the mature lipoprotein) and of LolA	lolC	GO:0005575,GO:0005623,GO:0005886,GO:0008104,GO:0008150,GO:0016020,GO:0032991,GO:0033036,GO:0034613,GO:0044425,GO:0044459,GO:0044464,GO:0044872,GO:0044873,GO:0044874,GO:0051179,GO:0051641,GO:0070727,GO:0071944,GO:0072657,GO:0089705,GO:0098796,GO:0098797,GO:1990778	-	ko:K09808	ko02010,map02010	M00255	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.125	-	-	FtsX,MacB_PCD
cor_81	4932.YGR121C	0.0	1001.0	COG0004@1|root,KOG0682@2759|Eukaryota,38CNU@33154|Opisthokonta,3NVB7@4751|Fungi,3QND8@4890|Ascomycota,3RRYF@4891|Saccharomycetes,3S09C@4893|Saccharomycetaceae	4751|Fungi	P	Ammonium transporter	MEP1	GO:0003674,GO:0005215,GO:0005275,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006812,GO:0007124,GO:0008150,GO:0008324,GO:0008519,GO:0009987,GO:0012505,GO:0015075,GO:0015101,GO:0015200,GO:0015695,GO:0015696,GO:0015837,GO:0015843,GO:0016020,GO:0016021,GO:0016049,GO:0019740,GO:0019755,GO:0022857,GO:0030447,GO:0031224,GO:0031226,GO:0034220,GO:0040007,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044182,GO:0044424,GO:0044425,GO:0044444,GO:0044459,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0070783,GO:0071702,GO:0071705,GO:0071944,GO:0072488,GO:0072489,GO:0098655	-	ko:K03320	-	-	-	-	ko00000,ko02000	1.A.11	-	iMM904.YPR138C,iND750.YPR138C	Ammonium_transp
cor_82	9606.ENSP00000012049	3.19e-286	780.0	KOG3946@1|root,KOG3946@2759|Eukaryota,38FQR@33154|Opisthokonta,3BKDA@33208|Metazoa,3CUAP@33213|Bilateria,47ZWZ@7711|Chordata,495DI@7742|Vertebrata,3JCH7@40674|Mammalia,35BEQ@314146|Euarchontoglires,4MFBY@9443|Primates,4MTSR@9604|Hominidae	33208|Metazoa	O	Glutaminyl-peptide cyclotransferase-like	QPCTL	GO:0001775,GO:0002252,GO:0002263,GO:0002274,GO:0002275,GO:0002283,GO:0002366,GO:0002376,GO:0002443,GO:0002444,GO:0002446,GO:0003674,GO:0003824,GO:0004175,GO:0004222,GO:0005488,GO:0005575,GO:0005576,GO:0005615,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005794,GO:0006464,GO:0006508,GO:0006807,GO:0006810,GO:0006887,GO:0006950,GO:0006952,GO:0006955,GO:0008150,GO:0008152,GO:0008233,GO:0008237,GO:0008270,GO:0009605,GO:0009607,GO:0009617,GO:0009987,GO:0012505,GO:0016192,GO:0016603,GO:0016740,GO:0016746,GO:0016755,GO:0016787,GO:0017186,GO:0018193,GO:0018199,GO:0019538,GO:0030141,GO:0031410,GO:0031974,GO:0031982,GO:0031983,GO:0032940,GO:0034774,GO:0035580,GO:0036211,GO:0036230,GO:0042119,GO:0042581,GO:0042742,GO:0043167,GO:0043169,GO:0043170,GO:0043207,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043299,GO:0043312,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044421,GO:0044422,GO:0044424,GO:0044433,GO:0044444,GO:0044446,GO:0044464,GO:0045055,GO:0045321,GO:0046872,GO:0046903,GO:0046914,GO:0050829,GO:0050896,GO:0051179,GO:0051234,GO:0051704,GO:0051707,GO:0060205,GO:0070011,GO:0070013,GO:0070820,GO:0071704,GO:0097708,GO:0098542,GO:0099503,GO:0101002,GO:0140096,GO:1901564,GO:1904724,GO:1904813	2.3.2.5	ko:K00683,ko:K04580	ko04024,ko04080,map04024,map04080	-	-	-	ko00000,ko00001,ko01000,ko04030	-	-	-	Peptidase_M28
cor_83	3702.AT4G33700.1	3.68e-295	806.0	COG1253@1|root,KOG2118@2759|Eukaryota,37KG4@33090|Viridiplantae,3GBMQ@35493|Streptophyta,3HXA0@3699|Brassicales	35493|Streptophyta	S	domain-containing protein	-	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	-	ko:K16302	-	-	-	-	ko00000,ko02000	9.A.40.3	-	-	DUF21
cor_84	9606.ENSP00000331106	3.21e-213	589.0	29VQ4@1|root,2RXMN@2759|Eukaryota,39XC9@33154|Opisthokonta,3BAFX@33208|Metazoa,3CXI8@33213|Bilateria,48AKC@7711|Chordata,48YIZ@7742|Vertebrata,3JF82@40674|Mammalia,35MNW@314146|Euarchontoglires,4M80I@9443|Primates,4MYX4@9604|Hominidae	33208|Metazoa	U	Pex26 protein	PEX26	GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005777,GO:0005778,GO:0006605,GO:0006625,GO:0006810,GO:0006886,GO:0006996,GO:0007031,GO:0008022,GO:0008104,GO:0008150,GO:0009987,GO:0015031,GO:0015833,GO:0015919,GO:0016020,GO:0016043,GO:0016558,GO:0017038,GO:0019899,GO:0031090,GO:0031903,GO:0033036,GO:0033365,GO:0034613,GO:0042579,GO:0042886,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043574,GO:0044422,GO:0044424,GO:0044438,GO:0044439,GO:0044444,GO:0044446,GO:0044464,GO:0044743,GO:0044877,GO:0045184,GO:0046907,GO:0051117,GO:0051179,GO:0051234,GO:0051641,GO:0051649,GO:0055085,GO:0065002,GO:0070727,GO:0071702,GO:0071705,GO:0071806,GO:0071840,GO:0072594,GO:0072662,GO:0072663,GO:0098588,GO:0098805	-	ko:K13340	ko04146,map04146	-	-	-	ko00000,ko00001	3.A.20.1	-	-	Pex26
cor_85	224308.BSU34190	0.0	1072.0	COG1620@1|root,COG1620@2|Bacteria,1TQNM@1239|Firmicutes,4HAF3@91061|Bacilli,1ZC0U@1386|Bacillus	91061|Bacilli	C	L-lactate permease	lctP	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	-	ko:K03303	-	-	-	-	ko00000,ko02000	2.A.14	-	-	Lactate_perm
cor_86	4932.YBR068C	0.0	1193.0	COG0531@1|root,KOG1286@2759|Eukaryota,39UZQ@33154|Opisthokonta,3NUTM@4751|Fungi,3QPRG@4890|Ascomycota,3RR1K@4891|Saccharomycetes,3RYQB@4893|Saccharomycetaceae	4751|Fungi	E	to Saccharomyces cerevisiae BAP2 (YBR068C) and BAP3 (YDR046C)	-	GO:0003333,GO:0003674,GO:0005215,GO:0005342,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005886,GO:0006810,GO:0006811,GO:0006820,GO:0006865,GO:0008150,GO:0008509,GO:0008514,GO:0012505,GO:0015075,GO:0015171,GO:0015318,GO:0015711,GO:0015849,GO:0016020,GO:0016021,GO:0022857,GO:0031224,GO:0034220,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044425,GO:0044444,GO:0044464,GO:0046942,GO:0046943,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071705,GO:0071944,GO:0098656,GO:1903825,GO:1905039	-	ko:K16261	-	-	-	-	ko00000,ko02000	2.A.3.10	-	-	AA_permease
cor_87	4932.YOL020W	0.0	1156.0	COG0531@1|root,KOG1286@2759|Eukaryota,39ZPF@33154|Opisthokonta,3P0SP@4751|Fungi,3QKHA@4890|Ascomycota,3RTAW@4891|Saccharomycetes,3RY6M@4893|Saccharomycetaceae	4751|Fungi	P	to Saccharomyces cerevisiae TAT2 (YOL020W)	-	GO:0003333,GO:0003674,GO:0005215,GO:0005300,GO:0005342,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005886,GO:0006810,GO:0006811,GO:0006812,GO:0006820,GO:0006855,GO:0006865,GO:0008150,GO:0008324,GO:0008509,GO:0008514,GO:0012505,GO:0015075,GO:0015171,GO:0015173,GO:0015179,GO:0015196,GO:0015238,GO:0015318,GO:0015711,GO:0015801,GO:0015807,GO:0015827,GO:0015849,GO:0015893,GO:0016020,GO:0016021,GO:0022857,GO:0031224,GO:0034220,GO:0042221,GO:0042493,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044425,GO:0044444,GO:0044464,GO:0046942,GO:0046943,GO:0050896,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071705,GO:0071944,GO:0098655,GO:0098656,GO:1902475,GO:1903825,GO:1905039	-	ko:K16261	-	-	-	-	ko00000,ko02000	2.A.3.10	-	iMM904.YOL020W,iND750.YOL020W	AA_permease
cor_88	7227.FBpp0072602	0.0	1063.0	COG5599@1|root,KOG0789@2759|Eukaryota,38FA4@33154|Opisthokonta,3BA3Z@33208|Metazoa,3CTTM@33213|Bilateria,41TWZ@6656|Arthropoda,3SJJT@50557|Insecta,44ZRQ@7147|Diptera,45PF1@7214|Drosophilidae	33208|Metazoa	T	Protein tyrosine phosphatase activity. It is involved in the biological process described with protein dephosphorylation	PTPN2	GO:0000122,GO:0000149,GO:0000165,GO:0000187,GO:0000278,GO:0000902,GO:0000904,GO:0001666,GO:0001703,GO:0001775,GO:0001932,GO:0001933,GO:0001934,GO:0001959,GO:0001960,GO:0002262,GO:0002376,GO:0002520,GO:0002521,GO:0002682,GO:0002683,GO:0002694,GO:0002695,GO:0002761,GO:0002762,GO:0003674,GO:0003676,GO:0003677,GO:0003824,GO:0004721,GO:0004725,GO:0004726,GO:0005102,GO:0005158,GO:0005178,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005737,GO:0005739,GO:0005740,GO:0005768,GO:0005769,GO:0005783,GO:0005789,GO:0005793,GO:0005829,GO:0005886,GO:0006109,GO:0006111,GO:0006355,GO:0006357,GO:0006464,GO:0006468,GO:0006469,GO:0006470,GO:0006793,GO:0006796,GO:0006807,GO:0006928,GO:0006935,GO:0006950,GO:0006986,GO:0006996,GO:0007010,GO:0007049,GO:0007154,GO:0007162,GO:0007165,GO:0007166,GO:0007167,GO:0007169,GO:0007254,GO:0007257,GO:0007259,GO:0007275,GO:0007369,GO:0007377,GO:0007399,GO:0007409,GO:0007411,GO:0008150,GO:0008152,GO:0008270,GO:0008285,GO:0008286,GO:0009605,GO:0009628,GO:0009653,GO:0009719,GO:0009725,GO:0009790,GO:0009889,GO:0009890,GO:0009891,GO:0009892,GO:0009893,GO:0009894,GO:0009896,GO:0009966,GO:0009967,GO:0009968,GO:0009987,GO:0010004,GO:0010033,GO:0010243,GO:0010468,GO:0010556,GO:0010558,GO:0010562,GO:0010563,GO:0010604,GO:0010605,GO:0010629,GO:0010640,GO:0010642,GO:0010646,GO:0010647,GO:0010648,GO:0010675,GO:0010676,GO:0010803,GO:0010804,GO:0010883,GO:0010888,GO:0010906,GO:0010907,GO:0010941,GO:0010942,GO:0012505,GO:0014066,GO:0014067,GO:0016020,GO:0016043,GO:0016310,GO:0016311,GO:0016787,GO:0016788,GO:0016791,GO:0018108,GO:0018193,GO:0018212,GO:0019219,GO:0019220,GO:0019222,GO:0019538,GO:0019899,GO:0019900,GO:0019901,GO:0019902,GO:0019903,GO:0019905,GO:0022008,GO:0022407,GO:0022408,GO:0023014,GO:0023051,GO:0023052,GO:0023056,GO:0023057,GO:0030029,GO:0030030,GO:0030036,GO:0030097,GO:0030098,GO:0030099,GO:0030100,GO:0030154,GO:0030155,GO:0030182,GO:0030183,GO:0030217,GO:0030218,GO:0030947,GO:0030948,GO:0030968,GO:0030971,GO:0031098,GO:0031175,GO:0031224,GO:0031225,GO:0031323,GO:0031324,GO:0031325,GO:0031326,GO:0031327,GO:0031328,GO:0031329,GO:0031331,GO:0031347,GO:0031348,GO:0031399,GO:0031400,GO:0031401,GO:0031410,GO:0031532,GO:0031647,GO:0031967,GO:0031974,GO:0031975,GO:0031981,GO:0031982,GO:0031984,GO:0032101,GO:0032102,GO:0032147,GO:0032268,GO:0032269,GO:0032270,GO:0032386,GO:0032501,GO:0032502,GO:0032868,GO:0032869,GO:0032870,GO:0032872,GO:0032873,GO:0032874,GO:0032879,GO:0032880,GO:0032989,GO:0032990,GO:0033081,GO:0033085,GO:0033157,GO:0033500,GO:0033554,GO:0033673,GO:0033674,GO:0034097,GO:0034101,GO:0034620,GO:0034976,GO:0035335,GO:0035556,GO:0035791,GO:0035966,GO:0035967,GO:0036211,GO:0036293,GO:0036294,GO:0036498,GO:0040011,GO:0040012,GO:0040013,GO:0042058,GO:0042059,GO:0042110,GO:0042113,GO:0042127,GO:0042175,GO:0042221,GO:0042325,GO:0042326,GO:0042327,GO:0042330,GO:0042509,GO:0042532,GO:0042578,GO:0042592,GO:0042593,GO:0042981,GO:0043065,GO:0043066,GO:0043067,GO:0043068,GO:0043069,GO:0043085,GO:0043086,GO:0043167,GO:0043169,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043255,GO:0043405,GO:0043406,GO:0043407,GO:0043408,GO:0043409,GO:0043410,GO:0043412,GO:0043434,GO:0043506,GO:0043507,GO:0043549,GO:0044092,GO:0044093,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044425,GO:0044428,GO:0044429,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0044877,GO:0045088,GO:0045321,GO:0045580,GO:0045581,GO:0045595,GO:0045596,GO:0045619,GO:0045620,GO:0045637,GO:0045638,GO:0045649,GO:0045650,GO:0045722,GO:0045824,GO:0045859,GO:0045860,GO:0045892,GO:0045913,GO:0045934,GO:0045936,GO:0045937,GO:0046328,GO:0046329,GO:0046330,GO:0046425,GO:0046426,GO:0046578,GO:0046580,GO:0046626,GO:0046627,GO:0046649,GO:0046872,GO:0046875,GO:0046914,GO:0048008,GO:0048468,GO:0048471,GO:0048513,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048534,GO:0048583,GO:0048584,GO:0048585,GO:0048598,GO:0048666,GO:0048667,GO:0048699,GO:0048731,GO:0048812,GO:0048856,GO:0048858,GO:0048869,GO:0048872,GO:0048878,GO:0050727,GO:0050728,GO:0050730,GO:0050731,GO:0050732,GO:0050776,GO:0050777,GO:0050789,GO:0050790,GO:0050793,GO:0050794,GO:0050839,GO:0050854,GO:0050856,GO:0050858,GO:0050860,GO:0050863,GO:0050865,GO:0050866,GO:0050868,GO:0050896,GO:0050920,GO:0050922,GO:0051049,GO:0051056,GO:0051058,GO:0051093,GO:0051128,GO:0051171,GO:0051172,GO:0051173,GO:0051174,GO:0051223,GO:0051239,GO:0051241,GO:0051246,GO:0051247,GO:0051248,GO:0051249,GO:0051250,GO:0051252,GO:0051253,GO:0051338,GO:0051347,GO:0051348,GO:0051403,GO:0051716,GO:0051721,GO:0060255,GO:0060330,GO:0060331,GO:0060334,GO:0060336,GO:0060338,GO:0060339,GO:0060341,GO:0060396,GO:0060397,GO:0060416,GO:0060548,GO:0060627,GO:0060759,GO:0060761,GO:0061097,GO:0061098,GO:0061099,GO:0061564,GO:0062012,GO:0062013,GO:0065007,GO:0065008,GO:0065009,GO:0070013,GO:0070103,GO:0070104,GO:0070201,GO:0070302,GO:0070303,GO:0070304,GO:0070372,GO:0070373,GO:0070482,GO:0070887,GO:0071310,GO:0071345,GO:0071375,GO:0071378,GO:0071417,GO:0071453,GO:0071456,GO:0071495,GO:0071704,GO:0071840,GO:0071900,GO:0071901,GO:0071902,GO:0071944,GO:0080090,GO:0080134,GO:0080135,GO:0090087,GO:0090287,GO:0090288,GO:0097159,GO:0097443,GO:0097485,GO:0097677,GO:0097696,GO:0097708,GO:0098552,GO:0098554,GO:0098562,GO:0098827,GO:0120036,GO:0120039,GO:0140096,GO:1900076,GO:1900077,GO:1900101,GO:1900102,GO:1900103,GO:1901184,GO:1901185,GO:1901363,GO:1901564,GO:1901652,GO:1901653,GO:1901698,GO:1901699,GO:1901700,GO:1901701,GO:1902105,GO:1902106,GO:1902202,GO:1902205,GO:1902206,GO:1902214,GO:1902215,GO:1902226,GO:1902227,GO:1902232,GO:1902233,GO:1902235,GO:1902236,GO:1902237,GO:1902531,GO:1902532,GO:1902533,GO:1902679,GO:1903037,GO:1903038,GO:1903506,GO:1903507,GO:1903573,GO:1903706,GO:1903707,GO:1903827,GO:1903894,GO:1903896,GO:1903897,GO:1903898,GO:1903899,GO:1903969,GO:1903970,GO:1903972,GO:1903973,GO:1904892,GO:1904893,GO:1905897,GO:1905898,GO:1905952,GO:1905953,GO:1990264,GO:1990782,GO:2000026,GO:2000112,GO:2000113,GO:2000586,GO:2000587,GO:2000644,GO:2000646,GO:2001141,GO:2001233,GO:2001234,GO:2001235,GO:2001242,GO:2001243,GO:2001244	3.1.3.48	ko:K05696,ko:K18026	ko04520,ko04630,ko04910,ko04931,map04520,map04630,map04910,map04931	-	-	-	ko00000,ko00001,ko01000,ko01009	-	-	-	Y_phosphatase
cor_89	9606.ENSP00000446184	0.0	2459.0	KOG1248@1|root,KOG1248@2759|Eukaryota,38B52@33154|Opisthokonta,3BBN8@33208|Metazoa,3CTWD@33213|Bilateria,487E7@7711|Chordata,494ST@7742|Vertebrata,3J2ZT@40674|Mammalia,35B85@314146|Euarchontoglires,4MAQE@9443|Primates,4MXBK@9604|Hominidae	33208|Metazoa	S	NUC173 domain	RRP12	GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005730,GO:0031974,GO:0031981,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0070013	-	ko:K14794	-	-	-	-	ko00000,ko03009	-	-	-	NUC173
