## Wed Dec 27 18:27:27 2023
## emapper-2.1.12
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_9vkhpcjy --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_9vkhpcjy --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_9vkhpcjy/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
104	3702.AT3G18730.1	0.0	2559.0	COG0457@1|root,COG4886@1|root,KOG0619@2759|Eukaryota,KOG1124@2759|Eukaryota,37RF5@33090|Viridiplantae,3GDQC@35493|Streptophyta,3HQQG@3699|Brassicales	35493|Streptophyta	S	Tetratricopeptide repeats	-	GO:0000086,GO:0000278,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0007049,GO:0008150,GO:0009653,GO:0009888,GO:0009933,GO:0009934,GO:0009987,GO:0016020,GO:0022402,GO:0022603,GO:0032502,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044464,GO:0044770,GO:0044772,GO:0044839,GO:0048507,GO:0048509,GO:0048532,GO:0048856,GO:0050789,GO:0050793,GO:0051301,GO:0065007,GO:1903047	-	-	-	-	-	-	-	-	-	-	LRR_6,TPR_10,TPR_12,TPR_2,TPR_7,TPR_8
105	4932.YBR211C	5.64e-228	628.0	2BCCT@1|root,2S0ZV@2759|Eukaryota,3A2II@33154|Opisthokonta,3P36N@4751|Fungi,3QVAN@4890|Ascomycota,3RUN7@4891|Saccharomycetes,3S1EC@4893|Saccharomycetaceae	4751|Fungi	A	to Saccharomyces cerevisiae AME1 (YBR211C)	-	GO:0000228,GO:0000775,GO:0000776,GO:0000777,GO:0000778,GO:0000779,GO:0000780,GO:0000793,GO:0000794,GO:0000817,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005694,GO:0005737,GO:0005815,GO:0005816,GO:0005856,GO:0007049,GO:0007059,GO:0008104,GO:0008150,GO:0008608,GO:0009987,GO:0015630,GO:0022402,GO:0031974,GO:0031981,GO:0032991,GO:0033036,GO:0033365,GO:0034501,GO:0034502,GO:0034613,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044430,GO:0044446,GO:0044454,GO:0044464,GO:0051179,GO:0051641,GO:0070013,GO:0070727,GO:0071459,GO:0098687,GO:0098813	-	ko:K11556	-	-	-	-	ko00000,ko03036	-	-	-	-
106	10090.ENSMUSP00000103393	6.27e-205	585.0	2E4JY@1|root,2SBFR@2759|Eukaryota,3A78F@33154|Opisthokonta,3BTV3@33208|Metazoa,3D55V@33213|Bilateria,48BK9@7711|Chordata,498C8@7742|Vertebrata,3JCW3@40674|Mammalia,35K1T@314146|Euarchontoglires,4PTHN@9989|Rodentia	33208|Metazoa	S	Regulates the proliferation and differentiation of hematopoietic cells. Overexpression block the TPA-induced megakaryocytic differentiation in the K562 cell model. May also prevent cell apoptosis through the activation of the nuclear factor-kappa B (NF-kB) (By similarity)	HEMGN	GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0008150,GO:0030278,GO:0031974,GO:0031981,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0045595,GO:0045667,GO:0050789,GO:0050793,GO:0050794,GO:0051239,GO:0065007,GO:0070013	-	-	-	-	-	-	-	-	-	-	-
107	10181.XP_004859797.1	4.91e-183	523.0	COG5200@1|root,KOG0796@2759|Eukaryota,393X0@33154|Opisthokonta,3BDAZ@33208|Metazoa,3CUSY@33213|Bilateria,4847Z@7711|Chordata,496HN@7742|Vertebrata,3J9IX@40674|Mammalia,35J0W@314146|Euarchontoglires,4PUSE@9989|Rodentia	33208|Metazoa	A	Luc7-like protein 3 isoform	LUC7L3	GO:0000245,GO:0000375,GO:0000377,GO:0000398,GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005681,GO:0005684,GO:0005685,GO:0006139,GO:0006376,GO:0006396,GO:0006397,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008380,GO:0009893,GO:0009987,GO:0010467,GO:0010468,GO:0010604,GO:0010628,GO:0016043,GO:0016070,GO:0016071,GO:0016604,GO:0016607,GO:0019222,GO:0022607,GO:0022613,GO:0022618,GO:0030532,GO:0031974,GO:0031981,GO:0032991,GO:0034622,GO:0034641,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044451,GO:0044464,GO:0046483,GO:0048518,GO:0050789,GO:0060255,GO:0065003,GO:0065007,GO:0070013,GO:0071004,GO:0071010,GO:0071704,GO:0071826,GO:0071840,GO:0090304,GO:0097159,GO:0097525,GO:0120114,GO:1901360,GO:1901363,GO:1990904	-	-	-	-	-	-	-	-	-	-	LUC7
108	61853.ENSNLEP00000001461	4.02e-273	757.0	KOG1721@1|root,KOG1721@2759|Eukaryota,38E9Z@33154|Opisthokonta,3BBQN@33208|Metazoa,3CZGS@33213|Bilateria,486I2@7711|Chordata,48YBR@7742|Vertebrata,3J8IZ@40674|Mammalia,35HA0@314146|Euarchontoglires,4MGT5@9443|Primates	33208|Metazoa	K	C2H2-type zinc finger	PLAG1	GO:0000003,GO:0000976,GO:0000977,GO:0000978,GO:0000981,GO:0000982,GO:0000987,GO:0001012,GO:0001067,GO:0001077,GO:0001228,GO:0001655,GO:0003006,GO:0003674,GO:0003676,GO:0003677,GO:0003690,GO:0003700,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0006139,GO:0006351,GO:0006355,GO:0006357,GO:0006366,GO:0006725,GO:0006807,GO:0006915,GO:0007275,GO:0007399,GO:0008150,GO:0008152,GO:0008219,GO:0008284,GO:0009058,GO:0009059,GO:0009653,GO:0009887,GO:0009889,GO:0009891,GO:0009892,GO:0009893,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010605,GO:0010628,GO:0010629,GO:0010720,GO:0012501,GO:0014013,GO:0014015,GO:0016070,GO:0016604,GO:0016607,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0022008,GO:0022414,GO:0022612,GO:0030154,GO:0030850,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031974,GO:0031981,GO:0032501,GO:0032502,GO:0032774,GO:0034641,GO:0034645,GO:0034654,GO:0035264,GO:0035265,GO:0040007,GO:0042127,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043565,GO:0044212,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044451,GO:0044464,GO:0045595,GO:0045597,GO:0045893,GO:0045935,GO:0045944,GO:0046483,GO:0048513,GO:0048518,GO:0048519,GO:0048522,GO:0048589,GO:0048608,GO:0048699,GO:0048731,GO:0048732,GO:0048856,GO:0048869,GO:0050767,GO:0050769,GO:0050789,GO:0050793,GO:0050794,GO:0051094,GO:0051171,GO:0051173,GO:0051239,GO:0051240,GO:0051252,GO:0051254,GO:0051960,GO:0051962,GO:0060251,GO:0060252,GO:0060255,GO:0060284,GO:0060736,GO:0061458,GO:0065007,GO:0070013,GO:0071704,GO:0080090,GO:0090304,GO:0097159,GO:0097659,GO:0140110,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1902680,GO:1903506,GO:1903508,GO:1990837,GO:2000026,GO:2000112,GO:2001141	-	ko:K19484,ko:K19486	-	-	-	-	ko00000,ko03000	-	-	-	zf-C2H2,zf-C2H2_4,zf-C2H2_6
109	3702.AT1G13450.1	2.39e-275	755.0	KOG4282@1|root,KOG4282@2759|Eukaryota,37HZB@33090|Viridiplantae,3GDUX@35493|Streptophyta,3HQ9U@3699|Brassicales	35493|Streptophyta	K	Trihelix transcription factor	-	GO:0000981,GO:0003674,GO:0003676,GO:0003677,GO:0003700,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006355,GO:0006357,GO:0008150,GO:0009889,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0042802,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043565,GO:0044424,GO:0044464,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0080090,GO:0097159,GO:0140110,GO:1901363,GO:1903506,GO:2000112,GO:2001141	-	-	-	-	-	-	-	-	-	-	Myb_DNA-bind_4
110	4932.YJR127C	0.0	2639.0	KOG1721@1|root,KOG1721@2759|Eukaryota,39VED@33154|Opisthokonta,3NWGK@4751|Fungi,3QKWI@4890|Ascomycota,3RT6G@4891|Saccharomycetes,3RYZY@4893|Saccharomycetaceae	4751|Fungi	S	to Saccharomyces cerevisiae RSF2 (YJR127C) and YML081W	-	GO:0003674,GO:0003676,GO:0003677,GO:0003700,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0006082,GO:0006083,GO:0006355,GO:0008150,GO:0008152,GO:0009058,GO:0009889,GO:0009987,GO:0010468,GO:0010556,GO:0016053,GO:0016999,GO:0017000,GO:0017144,GO:0019219,GO:0019222,GO:0019413,GO:0019752,GO:0031323,GO:0031326,GO:0032787,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0043565,GO:0044237,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046394,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0071704,GO:0072330,GO:0080090,GO:0097159,GO:0140110,GO:1901363,GO:1901576,GO:1903506,GO:2000112,GO:2001141	-	-	-	-	-	-	-	-	-	-	zf-C2H2
111	10090.ENSMUSP00000035650	0.0	1456.0	KOG1721@1|root,KOG1721@2759|Eukaryota,38HCW@33154|Opisthokonta,3BAZE@33208|Metazoa,3CYN9@33213|Bilateria,48587@7711|Chordata,491ZM@7742|Vertebrata,3JEAZ@40674|Mammalia,35H6G@314146|Euarchontoglires,4Q1X0@9989|Rodentia	33208|Metazoa	K	Zinc finger protein GLIS1	GLIS1	GO:0000122,GO:0000768,GO:0000976,GO:0000977,GO:0000981,GO:0001012,GO:0001067,GO:0001227,GO:0001228,GO:0003674,GO:0003676,GO:0003677,GO:0003690,GO:0003700,GO:0003705,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0006139,GO:0006351,GO:0006355,GO:0006357,GO:0006366,GO:0006725,GO:0006807,GO:0006949,GO:0007275,GO:0007517,GO:0007519,GO:0007520,GO:0007525,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009653,GO:0009888,GO:0009889,GO:0009890,GO:0009891,GO:0009892,GO:0009893,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010557,GO:0010558,GO:0010604,GO:0010605,GO:0010628,GO:0010629,GO:0010817,GO:0014706,GO:0014902,GO:0016070,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0030154,GO:0031323,GO:0031324,GO:0031325,GO:0031326,GO:0031327,GO:0031328,GO:0032501,GO:0032502,GO:0032774,GO:0034641,GO:0034645,GO:0034654,GO:0042692,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043565,GO:0044212,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044424,GO:0044464,GO:0045892,GO:0045893,GO:0045934,GO:0045935,GO:0045944,GO:0046483,GO:0048513,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048646,GO:0048731,GO:0048856,GO:0048869,GO:0050789,GO:0050794,GO:0051146,GO:0051171,GO:0051172,GO:0051173,GO:0051252,GO:0051253,GO:0051254,GO:0060255,GO:0060537,GO:0060538,GO:0061061,GO:0065007,GO:0065008,GO:0071704,GO:0080090,GO:0090304,GO:0097159,GO:0097659,GO:0140110,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1902679,GO:1902680,GO:1903506,GO:1903507,GO:1903508,GO:1990837,GO:2000112,GO:2000113,GO:2001141	-	ko:K09232	-	-	-	-	ko00000,ko03000	-	-	-	zf-C2H2
113	10029.XP_007620490.1	0.0	2947.0	KOG1721@1|root,KOG1721@2759|Eukaryota,39SCQ@33154|Opisthokonta,3BBVE@33208|Metazoa,3CTFT@33213|Bilateria,487E1@7711|Chordata,492UC@7742|Vertebrata,3JAB4@40674|Mammalia,35EJ6@314146|Euarchontoglires,4Q08X@9989|Rodentia	33208|Metazoa	S	Protein Wiz isoform X1	WIZ	GO:0000981,GO:0003674,GO:0003700,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0006275,GO:0006355,GO:0006357,GO:0008150,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0010468,GO:0010556,GO:0010557,GO:0010564,GO:0010571,GO:0010604,GO:0016043,GO:0019219,GO:0019222,GO:0019904,GO:0022607,GO:0030496,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031647,GO:0031974,GO:0031981,GO:0033262,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043933,GO:0044085,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0045740,GO:0045787,GO:0045935,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0050821,GO:0051052,GO:0051054,GO:0051171,GO:0051173,GO:0051252,GO:0051259,GO:0051291,GO:0051726,GO:0060255,GO:0065003,GO:0065007,GO:0065008,GO:0070013,GO:0070206,GO:0070208,GO:0070984,GO:0071840,GO:0080090,GO:0090068,GO:0090329,GO:0140110,GO:1903506,GO:2000105,GO:2000112,GO:2001141	-	-	-	-	-	-	-	-	-	-	zf-C2H2
114	4932.YBR167C	3.03e-91	267.0	2C60V@1|root,2S59H@2759|Eukaryota,3A60J@33154|Opisthokonta,3P61C@4751|Fungi,3QXNR@4890|Ascomycota,3RV5U@4891|Saccharomycetes,3S1NE@4893|Saccharomycetaceae	4751|Fungi	S	to Saccharomyces cerevisiae POP7 (YBR167C)	-	GO:0000172,GO:0000294,GO:0000956,GO:0003674,GO:0003676,GO:0003723,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005655,GO:0005697,GO:0005730,GO:0005732,GO:0006139,GO:0006364,GO:0006396,GO:0006399,GO:0006401,GO:0006402,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009892,GO:0009987,GO:0010467,GO:0010468,GO:0010605,GO:0010629,GO:0016070,GO:0016071,GO:0016072,GO:0016074,GO:0019222,GO:0019439,GO:0022613,GO:0030677,GO:0030681,GO:0031070,GO:0031974,GO:0031981,GO:0032991,GO:0033967,GO:0034470,GO:0034641,GO:0034655,GO:0034660,GO:0034963,GO:0034965,GO:0042254,GO:0043144,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044085,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044265,GO:0044270,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044452,GO:0044464,GO:0046483,GO:0046700,GO:0048519,GO:0050789,GO:0060255,GO:0065007,GO:0070013,GO:0071704,GO:0071840,GO:0090304,GO:0097159,GO:1901360,GO:1901361,GO:1901363,GO:1901575,GO:1902494,GO:1902555,GO:1905348,GO:1990904	3.1.26.5	ko:K14526	ko03008,ko03013,map03008,map03013	-	-	-	ko00000,ko00001,ko01000,ko03009,ko03016,ko03029	-	-	-	Rpp20
115	3702.AT5G28490.1	1.72e-128	365.0	28K9U@1|root,2QSQJ@2759|Eukaryota,37RHX@33090|Viridiplantae,3GBRF@35493|Streptophyta,3HXRC@3699|Brassicales	35493|Streptophyta	K	light-dependent short hypocotyls	LSH1	GO:0000902,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006139,GO:0006351,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009299,GO:0009314,GO:0009416,GO:0009628,GO:0009637,GO:0009639,GO:0009653,GO:0009826,GO:0009987,GO:0010114,GO:0010218,GO:0010467,GO:0016043,GO:0016049,GO:0016070,GO:0016071,GO:0018130,GO:0019438,GO:0032502,GO:0032774,GO:0032989,GO:0034641,GO:0034645,GO:0034654,GO:0040007,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044424,GO:0044464,GO:0046483,GO:0048589,GO:0048856,GO:0048869,GO:0050896,GO:0060560,GO:0071704,GO:0071840,GO:0090304,GO:0090698,GO:0097659,GO:1901360,GO:1901362,GO:1901576	-	-	-	-	-	-	-	-	-	-	DUF640
116	3702.AT1G02580.1	0.0	1317.0	COG2940@1|root,KOG1079@2759|Eukaryota,37RU7@33090|Viridiplantae,3GBCQ@35493|Streptophyta	35493|Streptophyta	K	Histone-lysine n-methyltransferase	-	GO:0000003,GO:0003006,GO:0003674,GO:0003676,GO:0003677,GO:0003700,GO:0003723,GO:0003727,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005677,GO:0005911,GO:0006139,GO:0006325,GO:0006342,GO:0006349,GO:0006355,GO:0006464,GO:0006479,GO:0006725,GO:0006807,GO:0006996,GO:0007275,GO:0008150,GO:0008152,GO:0008213,GO:0009314,GO:0009416,GO:0009506,GO:0009628,GO:0009642,GO:0009646,GO:0009653,GO:0009791,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010154,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0016043,GO:0016458,GO:0016569,GO:0016570,GO:0016571,GO:0017053,GO:0018022,GO:0018193,GO:0018205,GO:0019219,GO:0019222,GO:0019538,GO:0022414,GO:0030054,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0031519,GO:0031974,GO:0031981,GO:0032259,GO:0032501,GO:0032502,GO:0032991,GO:0034641,GO:0034968,GO:0036211,GO:0040029,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043412,GO:0043414,GO:0043565,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044451,GO:0044464,GO:0045814,GO:0045892,GO:0045934,GO:0046483,GO:0048316,GO:0048317,GO:0048519,GO:0048523,GO:0048580,GO:0048583,GO:0048587,GO:0048608,GO:0048731,GO:0048856,GO:0050789,GO:0050793,GO:0050794,GO:0050896,GO:0051171,GO:0051172,GO:0051239,GO:0051252,GO:0051253,GO:0051276,GO:0055044,GO:0060255,GO:0061458,GO:0065007,GO:0070013,GO:0070734,GO:0071514,GO:0071704,GO:0071840,GO:0080050,GO:0080090,GO:0090568,GO:0090698,GO:0097159,GO:0140110,GO:1901360,GO:1901363,GO:1901564,GO:1902679,GO:1903506,GO:1903507,GO:2000014,GO:2000026,GO:2000028,GO:2000112,GO:2000113,GO:2000241,GO:2001141	2.1.1.43	ko:K11430	ko00310,ko05206,map00310,map05206	-	R03875,R03938,R04866,R04867	RC00003,RC00060,RC00181,RC00496	ko00000,ko00001,ko01000,ko03036	-	-	-	SET
117	3702.AT1G19790.2	5.3e-223	617.0	28HPQ@1|root,2QQ15@2759|Eukaryota,37N22@33090|Viridiplantae,3GNFC@35493|Streptophyta,3HMT7@3699|Brassicales	35493|Streptophyta	S	Protein SHI RELATED SEQUENCE	-	GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006139,GO:0006351,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009299,GO:0009987,GO:0010467,GO:0016070,GO:0016071,GO:0018130,GO:0019438,GO:0032774,GO:0034641,GO:0034645,GO:0034654,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044424,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:0097659,GO:1901360,GO:1901362,GO:1901576	-	-	-	-	-	-	-	-	-	-	DUF702
118	10090.ENSMUSP00000038373	0.0	1656.0	COG1231@1|root,KOG0029@2759|Eukaryota,39TNH@33154|Opisthokonta,3BB9T@33208|Metazoa,3CY3J@33213|Bilateria,488IX@7711|Chordata,497TF@7742|Vertebrata,3J8C7@40674|Mammalia,35CX7@314146|Euarchontoglires,4Q43I@9989|Rodentia	33208|Metazoa	Q	Thi4 family	KDM1B	GO:0000003,GO:0000166,GO:0000785,GO:0000786,GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005694,GO:0006139,GO:0006259,GO:0006304,GO:0006305,GO:0006306,GO:0006325,GO:0006349,GO:0006464,GO:0006482,GO:0006508,GO:0006725,GO:0006807,GO:0006996,GO:0007276,GO:0008150,GO:0008152,GO:0008214,GO:0008270,GO:0009987,GO:0010468,GO:0016043,GO:0016491,GO:0016569,GO:0016570,GO:0016577,GO:0016579,GO:0016705,GO:0019219,GO:0019222,GO:0019538,GO:0019953,GO:0022412,GO:0022414,GO:0031323,GO:0031974,GO:0031981,GO:0032259,GO:0032451,GO:0032452,GO:0032453,GO:0032501,GO:0032504,GO:0032991,GO:0032993,GO:0034641,GO:0034648,GO:0034649,GO:0034720,GO:0036094,GO:0036211,GO:0040029,GO:0042393,GO:0043046,GO:0043167,GO:0043168,GO:0043169,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043412,GO:0043414,GO:0044030,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044446,GO:0044464,GO:0044703,GO:0044728,GO:0044815,GO:0046483,GO:0046872,GO:0046914,GO:0048037,GO:0048609,GO:0050660,GO:0050662,GO:0050789,GO:0050794,GO:0051052,GO:0051171,GO:0051276,GO:0051704,GO:0055114,GO:0060255,GO:0065007,GO:0070013,GO:0070076,GO:0070646,GO:0070647,GO:0070988,GO:0071514,GO:0071704,GO:0071840,GO:0071949,GO:0080090,GO:0090304,GO:0097159,GO:0140096,GO:1901265,GO:1901360,GO:1901363,GO:1901564	-	ko:K19413	-	-	-	-	ko00000,ko01000,ko03036	-	-	-	Amino_oxidase,SWIRM,zf-CW
119	10090.ENSMUSP00000020566	4.28e-276	754.0	2B7AH@1|root,2SBEN@2759|Eukaryota,39P0T@33154|Opisthokonta,3CQJ7@33208|Metazoa,3E6S1@33213|Bilateria,48SCE@7711|Chordata,49NVA@7742|Vertebrata,3JQ7B@40674|Mammalia,35UM8@314146|Euarchontoglires,4PVTQ@9989|Rodentia	33208|Metazoa	K	Testicular haploid expressed gene protein	Theg	GO:0000003,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0007276,GO:0007283,GO:0008150,GO:0019953,GO:0022414,GO:0032501,GO:0032504,GO:0044424,GO:0044464,GO:0044703,GO:0048232,GO:0048609,GO:0051704	-	-	-	-	-	-	-	-	-	-	THEG
