## Wed Dec 27 23:45:57 2023
## emapper-2.1.12
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_devdv2sa --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_devdv2sa --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_devdv2sa/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
972	10090.ENSMUSP00000033161	0.0	1339.0	KOG4294@1|root,KOG4294@2759|Eukaryota,39U6J@33154|Opisthokonta,3BJ8Y@33208|Metazoa,3CTTA@33213|Bilateria,483AK@7711|Chordata,48ZA5@7742|Vertebrata,3J4FP@40674|Mammalia,35D1X@314146|Euarchontoglires,4PYRK@9989|Rodentia	33208|Metazoa	P	Amiloride-sensitive sodium channel subunit beta	SCNN1B	GO:0001666,GO:0002009,GO:0002011,GO:0002028,GO:0003008,GO:0003674,GO:0005215,GO:0005216,GO:0005261,GO:0005272,GO:0005488,GO:0005515,GO:0005575,GO:0005576,GO:0005615,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006812,GO:0006814,GO:0006928,GO:0006950,GO:0007588,GO:0008150,GO:0008324,GO:0009611,GO:0009628,GO:0009653,GO:0009888,GO:0009897,GO:0009986,GO:0009987,GO:0010959,GO:0015075,GO:0015077,GO:0015081,GO:0015267,GO:0015276,GO:0015280,GO:0015318,GO:0015672,GO:0016020,GO:0016021,GO:0016324,GO:0016477,GO:0019904,GO:0022803,GO:0022834,GO:0022836,GO:0022838,GO:0022839,GO:0022857,GO:0022890,GO:0030001,GO:0030104,GO:0031224,GO:0031226,GO:0031982,GO:0032501,GO:0032502,GO:0032879,GO:0032991,GO:0034220,GO:0034702,GO:0034703,GO:0034706,GO:0035313,GO:0035725,GO:0036293,GO:0036477,GO:0040011,GO:0042060,GO:0042592,GO:0043025,GO:0043226,GO:0043227,GO:0043230,GO:0043269,GO:0044297,GO:0044319,GO:0044421,GO:0044425,GO:0044459,GO:0044464,GO:0045177,GO:0046873,GO:0048729,GO:0048856,GO:0048870,GO:0048871,GO:0048878,GO:0050699,GO:0050789,GO:0050801,GO:0050878,GO:0050891,GO:0050896,GO:0051049,GO:0051179,GO:0051234,GO:0051674,GO:0055065,GO:0055067,GO:0055078,GO:0055080,GO:0055085,GO:0060429,GO:0065007,GO:0065008,GO:0070062,GO:0070482,GO:0071944,GO:0090504,GO:0090505,GO:0097458,GO:0098552,GO:0098590,GO:0098655,GO:0098660,GO:0098662,GO:0098771,GO:0098796,GO:0099094,GO:1902495,GO:1903561,GO:1990351	-	ko:K03440,ko:K04825	ko04742,ko04960,map04742,map04960	-	-	-	ko00000,ko00001,ko04040	1.A.6.1.1,1.A.6.1.4,1.A.6.2,1.A.6.4,1.A.6.5	-	-	ASC
973	6239.C16A3.7	0.0	2220.0	KOG1952@1|root,KOG1952@2759|Eukaryota,38HDB@33154|Opisthokonta,3BH4Q@33208|Metazoa,3D1E0@33213|Bilateria,40FNM@6231|Nematoda,1KXQG@119089|Chromadorea,40WDD@6236|Rhabditida	33208|Metazoa	K	ZnF_NFX	NFX1	GO:0000122,GO:0000976,GO:0000977,GO:0000981,GO:0000982,GO:0001012,GO:0001067,GO:0001078,GO:0001227,GO:0003674,GO:0003676,GO:0003677,GO:0003690,GO:0003700,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005730,GO:0005737,GO:0005829,GO:0005886,GO:0006139,GO:0006351,GO:0006355,GO:0006357,GO:0006366,GO:0006725,GO:0006807,GO:0006950,GO:0006952,GO:0006954,GO:0008150,GO:0008152,GO:0008270,GO:0009058,GO:0009059,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0016020,GO:0016070,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0031974,GO:0031981,GO:0032774,GO:0034641,GO:0034645,GO:0034654,GO:0043167,GO:0043169,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043565,GO:0044212,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044422,GO:0044424,GO:0044428,GO:0044444,GO:0044446,GO:0044464,GO:0045346,GO:0045347,GO:0045892,GO:0045934,GO:0046483,GO:0046872,GO:0046914,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0060255,GO:0065007,GO:0070013,GO:0071704,GO:0071944,GO:0080090,GO:0090304,GO:0097159,GO:0097659,GO:0140110,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1902679,GO:1903506,GO:1903507,GO:1990837,GO:2000112,GO:2000113,GO:2001141	-	ko:K12236	ko05165,map05165	-	-	-	ko00000,ko00001,ko03000,ko04121	-	-	-	R3H,zf-NF-X1
974	3702.AT4G36820.1	1.3e-240	661.0	KOG2966@1|root,KOG2966@2759|Eukaryota,37K5C@33090|Viridiplantae,3G997@35493|Streptophyta,3HTCQ@3699|Brassicales	35493|Streptophyta	S	uniporter activity	-	GO:0003674,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0006810,GO:0008150,GO:0015291,GO:0015292,GO:0022804,GO:0022857,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464,GO:0051179,GO:0051234,GO:0055085	-	ko:K20858	ko04020,ko04218,ko04621,map04020,map04218,map04621	-	-	-	ko00000,ko00001,ko02000	1.A.77.1	-	-	MCU
975	9606.ENSP00000457539	0.0	1837.0	2C20R@1|root,2SSHE@2759|Eukaryota,39TH1@33154|Opisthokonta,3BHBC@33208|Metazoa,3CSWP@33213|Bilateria,484P4@7711|Chordata,4997Y@7742|Vertebrata,3JG39@40674|Mammalia,359AU@314146|Euarchontoglires,4METV@9443|Primates,4MSQ4@9604|Hominidae	33208|Metazoa	U	Apolipoprotein B receptor	APOBR	GO:0003674,GO:0005575,GO:0005623,GO:0005886,GO:0006629,GO:0006638,GO:0006639,GO:0006641,GO:0006810,GO:0006897,GO:0006898,GO:0008150,GO:0008152,GO:0009987,GO:0016020,GO:0016192,GO:0030228,GO:0030229,GO:0032501,GO:0034381,GO:0034447,GO:0038024,GO:0044237,GO:0044238,GO:0044255,GO:0044464,GO:0046486,GO:0050789,GO:0051179,GO:0051234,GO:0065007,GO:0071704,GO:0071944,GO:0097006,GO:0098657	-	-	-	-	-	-	-	-	-	-	-
976	9606.ENSP00000411096	0.0	9974.0	COG1131@1|root,KOG0059@2759|Eukaryota,38BPG@33154|Opisthokonta,3BF1J@33208|Metazoa,3D1R8@33213|Bilateria,489VP@7711|Chordata,492U9@7742|Vertebrata,3JBY3@40674|Mammalia,359S2@314146|Euarchontoglires,4MC9H@9443|Primates,4N4ZE@9604|Hominidae	33208|Metazoa	Q	ABC-2 family transporter protein	ABCA13	GO:0000323,GO:0001775,GO:0002252,GO:0002263,GO:0002274,GO:0002275,GO:0002283,GO:0002366,GO:0002376,GO:0002443,GO:0002444,GO:0002446,GO:0003674,GO:0003824,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005764,GO:0005765,GO:0005766,GO:0005773,GO:0005774,GO:0005886,GO:0006810,GO:0006869,GO:0006887,GO:0006955,GO:0008150,GO:0009987,GO:0010876,GO:0012505,GO:0012506,GO:0015399,GO:0015405,GO:0016020,GO:0016192,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0022804,GO:0022857,GO:0030141,GO:0030659,GO:0030667,GO:0031090,GO:0031410,GO:0031982,GO:0032940,GO:0033036,GO:0035577,GO:0036230,GO:0042119,GO:0042582,GO:0042623,GO:0042626,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043299,GO:0043312,GO:0043492,GO:0044422,GO:0044424,GO:0044433,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0045055,GO:0045321,GO:0046903,GO:0050896,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071944,GO:0097708,GO:0098588,GO:0098805,GO:0098852,GO:0099503	-	ko:K05647	ko02010,map02010	-	-	-	ko00000,ko00001,ko02000	3.A.1.211	-	-	ABC2_membrane_3,ABC_tran
977	3702.AT5G13410.1	9.06e-184	511.0	COG0545@1|root,KOG0552@2759|Eukaryota,37MSK@33090|Viridiplantae,3GCZT@35493|Streptophyta,3HVN3@3699|Brassicales	35493|Streptophyta	O	Peptidyl-prolyl cis-trans isomerase	-	GO:0000413,GO:0003674,GO:0003755,GO:0003824,GO:0005488,GO:0005527,GO:0005528,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006457,GO:0006464,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0009507,GO:0009534,GO:0009535,GO:0009536,GO:0009579,GO:0009987,GO:0016020,GO:0016853,GO:0016859,GO:0018193,GO:0018208,GO:0019538,GO:0031976,GO:0031977,GO:0031984,GO:0034357,GO:0036211,GO:0042651,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044436,GO:0044444,GO:0044446,GO:0044464,GO:0055035,GO:0061077,GO:0071704,GO:0097159,GO:0140096,GO:1901363,GO:1901564	-	-	-	-	-	-	-	-	-	-	FKBP_C
978	9606.ENSP00000439937	1.23e-236	653.0	28X0K@1|root,2R3T0@2759|Eukaryota,38BQ9@33154|Opisthokonta,3BJAZ@33208|Metazoa,3CXBT@33213|Bilateria,48865@7711|Chordata,48VKU@7742|Vertebrata,3JCCD@40674|Mammalia,35ENQ@314146|Euarchontoglires,4MMBV@9443|Primates,4N6F3@9604|Hominidae	33208|Metazoa	U	Homer homolog 3	HOMER3	GO:0001664,GO:0001817,GO:0001818,GO:0003674,GO:0005102,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006605,GO:0006810,GO:0006886,GO:0007154,GO:0007165,GO:0007166,GO:0007186,GO:0007215,GO:0007216,GO:0008022,GO:0008104,GO:0008150,GO:0009966,GO:0009968,GO:0009987,GO:0010646,GO:0010648,GO:0014069,GO:0015031,GO:0015833,GO:0019904,GO:0023051,GO:0023052,GO:0023057,GO:0032279,GO:0032663,GO:0032703,GO:0033036,GO:0034613,GO:0035254,GO:0035256,GO:0042802,GO:0042886,GO:0043226,GO:0044424,GO:0044444,GO:0044456,GO:0044464,GO:0045178,GO:0045184,GO:0045202,GO:0046907,GO:0048519,GO:0048523,GO:0048583,GO:0048585,GO:0050789,GO:0050794,GO:0050848,GO:0050849,GO:0050896,GO:0051179,GO:0051234,GO:0051239,GO:0051241,GO:0051641,GO:0051649,GO:0051716,GO:0065007,GO:0070727,GO:0070884,GO:0070885,GO:0071702,GO:0071705,GO:0097458,GO:0098794,GO:0098984,GO:0099572,GO:0106056,GO:0106057,GO:1902531,GO:1902532	-	ko:K15010	ko04068,ko04724,map04068,map04724	-	-	-	ko00000,ko00001	-	-	-	WH1
979	9593.ENSGGOP00000019607	0.0	904.0	KOG4590@1|root,KOG4590@2759|Eukaryota,39MCJ@33154|Opisthokonta,3BDY2@33208|Metazoa,3CUD2@33213|Bilateria,4841B@7711|Chordata,48W3Q@7742|Vertebrata,3JA6X@40674|Mammalia,35J4R@314146|Euarchontoglires,4ME3K@9443|Primates,4MWDE@9604|Hominidae	33208|Metazoa	T	WH1 domain	SPRED1	GO:0000165,GO:0000188,GO:0001568,GO:0001570,GO:0001932,GO:0001933,GO:0001944,GO:0003674,GO:0004857,GO:0004860,GO:0005102,GO:0005126,GO:0005173,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005829,GO:0005886,GO:0006464,GO:0006468,GO:0006469,GO:0006793,GO:0006796,GO:0006807,GO:0007154,GO:0007165,GO:0007166,GO:0007167,GO:0007169,GO:0007275,GO:0007507,GO:0008150,GO:0008152,GO:0008543,GO:0009653,GO:0009719,GO:0009892,GO:0009966,GO:0009967,GO:0009968,GO:0009987,GO:0010033,GO:0010563,GO:0010594,GO:0010596,GO:0010605,GO:0010632,GO:0010633,GO:0010646,GO:0010647,GO:0010648,GO:0010799,GO:0010801,GO:0010921,GO:0010923,GO:0016020,GO:0016310,GO:0016525,GO:0019207,GO:0019210,GO:0019220,GO:0019222,GO:0019538,GO:0019887,GO:0019899,GO:0019900,GO:0019901,GO:0019902,GO:0022603,GO:0023014,GO:0023051,GO:0023052,GO:0023056,GO:0023057,GO:0030154,GO:0030234,GO:0030291,GO:0030334,GO:0030336,GO:0031323,GO:0031324,GO:0031399,GO:0031400,GO:0032268,GO:0032269,GO:0032501,GO:0032502,GO:0032879,GO:0033673,GO:0035239,GO:0035295,GO:0035303,GO:0035305,GO:0035556,GO:0036211,GO:0040012,GO:0040013,GO:0042221,GO:0042325,GO:0042326,GO:0043086,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043405,GO:0043407,GO:0043408,GO:0043409,GO:0043412,GO:0043516,GO:0043517,GO:0043535,GO:0043537,GO:0043549,GO:0044092,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044344,GO:0044424,GO:0044444,GO:0044464,GO:0045765,GO:0045859,GO:0045936,GO:0048513,GO:0048514,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048583,GO:0048584,GO:0048585,GO:0048731,GO:0048856,GO:0048869,GO:0050789,GO:0050790,GO:0050793,GO:0050794,GO:0050896,GO:0051093,GO:0051171,GO:0051172,GO:0051174,GO:0051239,GO:0051241,GO:0051246,GO:0051248,GO:0051270,GO:0051271,GO:0051336,GO:0051338,GO:0051346,GO:0051348,GO:0051716,GO:0060255,GO:0060976,GO:0060977,GO:0060979,GO:0065007,GO:0065009,GO:0070372,GO:0070373,GO:0070848,GO:0070887,GO:0071310,GO:0071363,GO:0071495,GO:0071704,GO:0071774,GO:0071900,GO:0071901,GO:0071944,GO:0072358,GO:0072359,GO:0080090,GO:0080134,GO:0080135,GO:0090049,GO:0090051,GO:0090311,GO:0098772,GO:1901342,GO:1901343,GO:1901564,GO:1901796,GO:1901798,GO:1902531,GO:1902532,GO:1902533,GO:1903670,GO:1903671,GO:2000026,GO:2000145,GO:2000146,GO:2000181,GO:2001020,GO:2001022	-	ko:K04703	-	-	-	-	ko00000,ko01009	-	-	-	Sprouty,WH1
980	4932.YLL013C	0.0	1078.0	COG5099@1|root,KOG1488@2759|Eukaryota,38BAP@33154|Opisthokonta,3NVGT@4751|Fungi,3QKXT@4890|Ascomycota,3RR7F@4891|Saccharomycetes,3RZTF@4893|Saccharomycetaceae	4751|Fungi	J	to Saccharomyces cerevisiae PUF3 (YLL013C)	PUF3	GO:0000288,GO:0000956,GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005741,GO:0006091,GO:0006139,GO:0006401,GO:0006402,GO:0006403,GO:0006725,GO:0006807,GO:0006996,GO:0007005,GO:0008150,GO:0008152,GO:0008298,GO:0009056,GO:0009057,GO:0009060,GO:0009892,GO:0009987,GO:0010468,GO:0010605,GO:0010629,GO:0015980,GO:0016020,GO:0016043,GO:0016070,GO:0016071,GO:0019222,GO:0019439,GO:0019867,GO:0031090,GO:0031966,GO:0031967,GO:0031968,GO:0031975,GO:0032473,GO:0033036,GO:0034641,GO:0034655,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044265,GO:0044270,GO:0044422,GO:0044424,GO:0044425,GO:0044429,GO:0044444,GO:0044446,GO:0044455,GO:0044464,GO:0045333,GO:0046483,GO:0046700,GO:0048519,GO:0050789,GO:0051179,GO:0051640,GO:0051641,GO:0051646,GO:0055114,GO:0060255,GO:0065007,GO:0070727,GO:0071704,GO:0071840,GO:0090304,GO:0097159,GO:0098552,GO:0098562,GO:0098588,GO:0098805,GO:1901360,GO:1901361,GO:1901363,GO:1901575	-	ko:K17943,ko:K17944	-	-	-	-	ko00000,ko03029	-	-	-	PUF
981	376619.FTL_1022	1.34e-236	649.0	COG0408@1|root,COG0408@2|Bacteria,1MWMF@1224|Proteobacteria,1RMM8@1236|Gammaproteobacteria,4606J@72273|Thiotrichales	72273|Thiotrichales	H	Involved in the heme biosynthesis. Catalyzes the aerobic oxidative decarboxylation of propionate groups of rings A and B of coproporphyrinogen-III to yield the vinyl groups in protoporphyrinogen-IX	hemF	GO:0003674,GO:0005488,GO:0005515,GO:0042802,GO:0042803,GO:0046983	1.3.3.3	ko:K00228	ko00860,ko01100,ko01110,map00860,map01100,map01110	M00121	R03220	RC00884	ko00000,ko00001,ko00002,ko01000	-	-	-	Coprogen_oxidas
982	3702.AT4G16110.1	0.0	1176.0	COG5641@1|root,KOG1601@2759|Eukaryota,37IKW@33090|Viridiplantae,3GAJK@35493|Streptophyta,3HZI8@3699|Brassicales	35493|Streptophyta	K	Transcriptional activator that binds specific DNA sequence	-	GO:0000156,GO:0000160,GO:0001101,GO:0001763,GO:0003674,GO:0003700,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006355,GO:0006950,GO:0007154,GO:0007165,GO:0007275,GO:0007568,GO:0008150,GO:0009414,GO:0009415,GO:0009628,GO:0009653,GO:0009719,GO:0009723,GO:0009725,GO:0009735,GO:0009736,GO:0009755,GO:0009873,GO:0009888,GO:0009889,GO:0009933,GO:0009966,GO:0009987,GO:0010014,GO:0010015,GO:0010016,GO:0010033,GO:0010035,GO:0010073,GO:0010074,GO:0010075,GO:0010082,GO:0010119,GO:0010150,GO:0010223,GO:0010346,GO:0010380,GO:0010468,GO:0010492,GO:0010556,GO:0010646,GO:0019219,GO:0019222,GO:0019827,GO:0022622,GO:0023051,GO:0023052,GO:0031323,GO:0031326,GO:0031537,GO:0032501,GO:0032502,GO:0032870,GO:0035556,GO:0040008,GO:0042221,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044464,GO:0048364,GO:0048366,GO:0048367,GO:0048507,GO:0048509,GO:0048532,GO:0048580,GO:0048583,GO:0048638,GO:0048646,GO:0048731,GO:0048827,GO:0048856,GO:0050789,GO:0050793,GO:0050794,GO:0050896,GO:0051171,GO:0051193,GO:0051239,GO:0051252,GO:0051716,GO:0060089,GO:0060255,GO:0065007,GO:0070887,GO:0071310,GO:0071368,GO:0071369,GO:0071495,GO:0080022,GO:0080036,GO:0080050,GO:0080090,GO:0080113,GO:0090056,GO:0090506,GO:0090693,GO:0098727,GO:0099402,GO:0140110,GO:1901401,GO:1901463,GO:1901700,GO:1903506,GO:1905392,GO:1905393,GO:2000026,GO:2000112,GO:2000241,GO:2000280,GO:2001141	-	ko:K14491	ko04075,map04075	-	-	-	ko00000,ko00001	-	-	-	Myb_DNA-binding,Response_reg
983	3702.AT5G65110.1	0.0	1395.0	COG1960@1|root,KOG0135@2759|Eukaryota,37JSC@33090|Viridiplantae,3GG4V@35493|Streptophyta,3HZ9C@3699|Brassicales	35493|Streptophyta	IQ	acyl-coenzyme A oxidase	-	GO:0000166,GO:0001676,GO:0003674,GO:0003824,GO:0003995,GO:0003997,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005777,GO:0006082,GO:0006629,GO:0006631,GO:0006635,GO:0008150,GO:0008152,GO:0009056,GO:0009062,GO:0009987,GO:0016042,GO:0016054,GO:0016491,GO:0016627,GO:0016634,GO:0019395,GO:0019752,GO:0030258,GO:0032787,GO:0033539,GO:0034440,GO:0036094,GO:0042579,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0044237,GO:0044238,GO:0044242,GO:0044248,GO:0044255,GO:0044281,GO:0044282,GO:0044424,GO:0044444,GO:0044464,GO:0046395,GO:0048037,GO:0050660,GO:0050662,GO:0055114,GO:0071704,GO:0072329,GO:0097159,GO:1901265,GO:1901363,GO:1901575	1.3.3.6	ko:K00232	ko00071,ko00592,ko01040,ko01100,ko01110,ko01212,ko03320,ko04024,ko04146,map00071,map00592,map01040,map01100,map01110,map01212,map03320,map04024,map04146	M00087,M00113	R01175,R01279,R03777,R03857,R03990,R04751,R04754,R07888,R07892,R07896,R07934,R07950	RC00052,RC00076	ko00000,ko00001,ko00002,ko01000	-	-	-	ACOX,Acyl-CoA_dh_1,Acyl-CoA_dh_M
984	7955.ENSDARP00000104186	0.0	2096.0	KOG4773@1|root,KOG4773@2759|Eukaryota,39GME@33154|Opisthokonta,3CNVE@33208|Metazoa,3E66P@33213|Bilateria,48RM4@7711|Chordata,49NCT@7742|Vertebrata,49WQF@7898|Actinopterygii	33208|Metazoa	T	SH3 and PX	SH3PXD2A	GO:0001667,GO:0001755,GO:0002102,GO:0003674,GO:0005488,GO:0005543,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005856,GO:0006801,GO:0006928,GO:0006996,GO:0007275,GO:0008047,GO:0008150,GO:0008152,GO:0008289,GO:0009888,GO:0009987,GO:0014031,GO:0014032,GO:0014033,GO:0015629,GO:0016043,GO:0016176,GO:0016477,GO:0022607,GO:0030154,GO:0030234,GO:0032501,GO:0032502,GO:0032991,GO:0035091,GO:0040011,GO:0043085,GO:0043167,GO:0043168,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043933,GO:0044085,GO:0044093,GO:0044237,GO:0044422,GO:0044424,GO:0044430,GO:0044446,GO:0044464,GO:0048468,GO:0048513,GO:0048731,GO:0048762,GO:0048856,GO:0048863,GO:0048864,GO:0048869,GO:0048870,GO:0050790,GO:0051179,GO:0051674,GO:0055114,GO:0060485,GO:0065003,GO:0065007,GO:0065009,GO:0070925,GO:0071800,GO:0071840,GO:0072593,GO:0098772	-	-	-	-	-	-	-	-	-	-	PX,SH3_1,SH3_2
985	4530.OS05T0409300-01	1.09e-103	302.0	290BH@1|root,2R76J@2759|Eukaryota,38B2E@33090|Viridiplantae,3GVPR@35493|Streptophyta,3M6TX@4447|Liliopsida,3IHRN@38820|Poales	35493|Streptophyta	G	Belongs to the cystatin family. Phytocystatin subfamily	-	GO:0002020,GO:0003674,GO:0004857,GO:0004866,GO:0004869,GO:0005488,GO:0005515,GO:0008150,GO:0009892,GO:0010466,GO:0010605,GO:0010951,GO:0019222,GO:0019899,GO:0030162,GO:0030234,GO:0030414,GO:0031323,GO:0031324,GO:0032268,GO:0032269,GO:0043086,GO:0044092,GO:0045861,GO:0048519,GO:0048523,GO:0050789,GO:0050790,GO:0050794,GO:0051171,GO:0051172,GO:0051246,GO:0051248,GO:0051336,GO:0051346,GO:0052547,GO:0052548,GO:0060255,GO:0061134,GO:0061135,GO:0065007,GO:0065009,GO:0080090,GO:0098772,GO:2000116,GO:2000117	-	-	-	-	-	-	-	-	-	-	SQAPI
986	3702.AT1G11130.1	0.0	1330.0	COG0515@1|root,KOG1187@2759|Eukaryota,388UQ@33090|Viridiplantae,3GXIY@35493|Streptophyta,3HY88@3699|Brassicales	35493|Streptophyta	T	Leucine rich repeat	-	GO:0000003,GO:0000902,GO:0003002,GO:0003006,GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0004675,GO:0004888,GO:0005575,GO:0005623,GO:0005886,GO:0005911,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0007154,GO:0007165,GO:0007166,GO:0007167,GO:0007178,GO:0007275,GO:0007389,GO:0008150,GO:0008152,GO:0009506,GO:0009653,GO:0009790,GO:0009791,GO:0009793,GO:0009888,GO:0009908,GO:0009933,GO:0009987,GO:0010014,GO:0010015,GO:0010051,GO:0010058,GO:0010059,GO:0010061,GO:0010063,GO:0010071,GO:0010154,GO:0010305,GO:0010453,GO:0010455,GO:0016020,GO:0016043,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019199,GO:0019538,GO:0022414,GO:0022603,GO:0022622,GO:0023052,GO:0030054,GO:0032501,GO:0032502,GO:0032989,GO:0035670,GO:0036211,GO:0038023,GO:0042127,GO:0042659,GO:0042660,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044464,GO:0045595,GO:0045597,GO:0048316,GO:0048364,GO:0048366,GO:0048367,GO:0048437,GO:0048438,GO:0048440,GO:0048467,GO:0048481,GO:0048507,GO:0048508,GO:0048518,GO:0048522,GO:0048532,GO:0048608,GO:0048731,GO:0048827,GO:0048856,GO:0048869,GO:0050789,GO:0050793,GO:0050794,GO:0050896,GO:0051094,GO:0051239,GO:0051240,GO:0051716,GO:0055044,GO:0060089,GO:0061458,GO:0065007,GO:0071704,GO:0071840,GO:0071944,GO:0090421,GO:0090567,GO:0099402,GO:0140096,GO:1901564,GO:1903888,GO:1903890,GO:1905392,GO:1905421,GO:1905423,GO:2000026,GO:2000067,GO:2000280	2.7.11.1	ko:K04733	ko04010,ko04064,ko04620,ko04621,ko04624,ko04722,ko05133,ko05140,ko05142,ko05145,ko05152,ko05162,ko05164,map04010,map04064,map04620,map04621,map04624,map04722,map05133,map05140,map05142,map05145,map05152,map05162,map05164	M00686	-	-	ko00000,ko00001,ko00002,ko01000,ko01001	-	-	-	LRR_8,Pkinase
